,시가,종목코드,종목명,중분류,소분류,PBR,EPS,ROE,EV/EBITDA,업종PER,적정가격,시가/적정가격,RANK_평가,RANK_EV/EBITDA,RANK_ROE,VALUE_SCORE
138,121500.0,004800,효성,자본재,복합기업,0.86,-2504.0,-2.26,9.4,10.72,-26842.88,-4.526339945639216,7.0,151.0,240.0,0.5158501440922192
139,269500.0,068270,셀트리온,제약과생물공학,제약,7.49,3717.0,16.68,55.66,90.87,337763.79000000004,0.7978948838772799,104.0,260.0,34.0,0.5158501440922192
140,75300.0,005930,삼성전자,반도체와반도체장비,반도체와반도체장비,1.73,3841.0,9.99,8.33,13.18,50624.38,1.487425623780479,186.0,125.0,88.0,0.5144092219020173
141,308500.0,014680,한솔케미칼,소재,화학,5.87,10864.0,24.5,12.46,15.32,166436.48,1.8535599887716923,209.0,186.0,12.0,0.5028818443804036
142,34100.0,000080,하이트진로,"식품,음료,담배",음료,2.26,1216.0,8.23,8.54,21.75,26448.0,1.2893224440411373,162.0,133.0,112.5,0.5021613832853027
143,7900.0,175330,JB금융지주,은행,은행,0.44,1845.0,10.06,17.92,4.87,8985.15,0.8792285048107155,110.0,215.0,86.0,0.49711815561959655
144,27700.0,042660,대우조선해양,자본재,조선,1.05,807.0,2.27,14.79,-6.54,-5277.78,-5.248418842771014,5.0,198.0,208.0,0.49711815561959655
145,1113000.0,003240,태광산업,소재,화학,0.23,95038.0,3.26,7.66,15.32,1455982.16,0.7644324433205968,100.0,115.0,196.5,0.4963976945244957
146,52600.0,004020,현대제철,소재,철강,0.34,-3222.0,-2.59,10.12,9.08,-29255.760000000002,-1.7979365430944196,14.0,161.5,243.0,0.48631123919308356
147,12800.0,068400,SK렌터카,운송,도로와철도운송,1.15,470.0,4.5,4.99,17.99,8455.3,1.5138433881707334,189.0,54.0,177.0,0.484149855907781
148,90000.0,007690,국도화학,소재,화학,0.77,4058.0,5.54,6.25,15.32,62168.56,1.4476770895127697,181.0,83.0,157.0,0.4827089337175792
149,4810.0,085620,미래에셋생명,보험,생명보험,0.34,403.0,3.45,3.36,7.01,2825.0299999999997,1.7026367861580232,201.0,28.0,192.0,0.4827089337175792
150,90600.0,145720,덴티움,건강관리장비와서비스,건강관리장비와용품,2.36,2037.0,10.34,11.67,35.06,71417.22,1.268601606167252,158.0,182.0,82.0,0.4812680115273776
151,39350.0,016710,대성홀딩스,유틸리티,가스유틸리티,1.53,2649.0,9.73,10.19,10.97,29059.530000000002,1.3541168766322096,170.0,164.0,91.0,0.47694524495677243
152,37450.0,036460,한국가스공사,유틸리티,가스유틸리티,0.48,-1864.0,-2.24,10.6,10.97,-20448.08,-1.8314677955094072,13.0,173.0,239.0,0.47694524495677243
153,78500.0,170900,동아에스티,제약과생물공학,제약,0.96,3210.0,4.21,13.86,90.87,291692.7,0.2691188363644342,56.0,194.0,178.0,0.47262247838616717
154,37900.0,011200,HMM,운송,해운사,2.09,384.0,8.92,6.06,19.63,7537.92,5.0279122092036,253.0,75.0,101.0,0.4711815561959654
155,93200.0,004490,세방전지,자동차와부품,자동차부품,0.95,4733.0,6.13,7.57,15.19,71894.27,1.296348095613183,164.0,114.0,151.0,0.4711815561959654
156,79200.0,013890,지누스,자본재,가구,2.69,2898.0,11.61,14.64,20.91,60597.18,1.3069915134664682,165.0,196.0,69.0,0.46974063400576366
157,23600.0,009420,한올바이오파마,제약과생물공학,제약,6.43,378.0,12.29,221.87,90.87,34348.86,0.6870679259806585,89.0,277.0,66.0,0.46685878962536026
158,67200.0,006260,LS,자본재,전기장비,0.51,3939.0,3.94,9.36,22.81,89848.59,0.7479249257000027,96.0,150.0,186.0,0.46685878962536026
159,3340.0,088350,한화생명,보험,생명보험,0.23,271.0,1.85,1.67,7.01,1899.71,1.7581630880502814,202.0,18.0,213.0,0.4654178674351585
160,88300.0,071050,한국금융지주,증권,증권,0.82,14021.0,16.27,16.35,4.01,56224.21,1.5704978335845003,192.0,207.0,36.0,0.4625360230547551
161,303000.0,285130,SK케미칼,소재,화학,1.77,12896.0,30.48,25.16,15.32,197566.72,1.5336591101983168,190.0,239.0,6.0,0.4625360230547551
162,27100.0,069260,휴켐스,소재,화학,1.5,1213.0,7.51,8.44,15.32,18583.16,1.4583095662955063,182.0,129.0,125.0,0.46109510086455324
163,32150.0,042700,한미반도체,반도체와반도체장비,반도체와반도체장비,5.46,965.0,21.03,12.81,13.18,12718.699999999999,2.5277740649594693,226.0,191.0,19.0,0.46109510086455324
164,131000.0,280360,롯데제과,"식품,음료,담배",식품,0.68,6387.0,3.42,5.48,13.95,89098.65,1.470280413900772,184.0,63.0,193.0,0.45533141210374645
165,45450.0,081660,휠라홀딩스,내구소비재와의류,"섬유,의류,신발,호화품",1.46,2286.0,10.94,8.47,6.68,15270.48,2.9763308029610074,235.0,130.5,76.0,0.45317002881844387
166,34300.0,004990,롯데지주,"식품,음료,담배",식품,0.35,-1874.0,-3.03,10.98,13.95,-26142.3,-1.3120498196409651,18.0,177.0,247.0,0.45244956772334294
167,43650.0,086790,하나금융지주,은행,은행,0.41,8784.0,8.96,17.12,4.87,42778.08,1.0203824014542027,132.0,211.0,99.0,0.45244956772334294
168,81200.0,069960,현대백화점,소매,백화점과일반상점,0.42,3005.0,1.65,8.88,41.65,125158.25,0.6487786462338679,85.0,140.0,218.5,0.45028818443804036
169,68500.0,014820,동원시스템즈,소재,포장재,2.64,1989.0,10.97,9.06,12.76,25379.64,2.6990138552004677,228.0,145.0,74.5,0.44452449567723346
170,85600.0,000270,기아,자동차와부품,자동차,1.06,3670.0,5.05,5.9,11.89,43636.3,1.9616695274347273,211.0,70.0,167.0,0.4438040345821325
171,5750.0,073240,금호타이어,자동차와부품,자동차부품,1.32,-289.0,-6.74,11.32,15.19,-4389.91,-1.3098218414500526,19.0,179.0,251.0,0.4423631123919309
172,273500.0,004170,신세계,소매,백화점과일반상점,0.68,-10512.0,-2.81,11.42,41.65,-437824.8,-0.6246790953824453,25.0,180.0,245.0,0.4409221902017291
173,22100.0,105630,한세실업,내구소비재와의류,"섬유,의류,신발,호화품",2.03,1123.0,10.97,8.9,6.68,7501.639999999999,2.946022469753281,234.0,142.0,74.5,0.4402017291066282
174,9620.0,005440,현대그린푸드,내구소비재와의류,가정용기기와용품,0.45,728.0,4.07,8.78,12.94,9420.32,1.0211967321704571,133.0,138.0,180.5,0.43876080691642655
175,107000.0,023530,롯데쇼핑,소매,백화점과일반상점,0.3,-27783.0,-7.7,10.2,41.65,-1157161.95,-0.0924676100869027,33.0,165.0,254.0,0.4380403458213256
176,49250.0,010780,아이에스동서,자본재,건설,1.19,4022.0,10.92,10.97,6.96,27993.12,1.7593608715284328,203.0,176.0,77.5,0.4315561959654179
177,77500.0,298040,효성중공업,자본재,전기장비,0.69,-2382.0,-2.48,14.96,22.81,-54333.42,-1.4263780928938397,16.0,199.0,242.0,0.43083573487031707
178,248000.0,096770,SK이노베이션,에너지,석유와가스,1.28,-23185.0,-13.58,10.32,36.49,-846020.65,-0.29313705286035274,31.0,166.0,262.0,0.42795389048991356
179,18200.0,034310,NICE,상업서비스와공급품,상업서비스와공급품,0.87,446.0,2.43,4.59,20.57,9174.22,1.9838198778751766,213.0,43.0,206.0,0.4236311239193084
180,59500.0,178920,PI첨단소재,소재,화학,4.51,1421.0,15.62,13.32,15.32,21769.72,2.7331541241687995,229.0,192.0,41.0,0.4236311239193084
181,360000.0,005490,POSCO,소재,철강,0.48,18376.0,3.61,5.22,9.08,166854.08,2.157573851355628,220.0,57.0,190.0,0.41642651296829974
182,16250.0,241590,화승엔터프라이즈,내구소비재와의류,"섬유,의류,신발,호화품",1.93,662.0,9.26,8.35,6.68,4422.16,3.6746748195451997,245.0,126.0,97.0,0.414985590778098
183,45250.0,005090,SGC에너지,에너지,에너지장비및서비스,1.26,4054.0,6.24,78.51,43.11,174767.94,0.25891476434407823,54.0,267.0,148.0,0.41354466858789624
184,98500.0,012510,더존비즈온,소프트웨어와서비스,소프트웨어,6.16,1806.0,15.09,32.25,39.04,70506.24,1.3970394677123612,173.0,251.0,45.0,0.41354466858789624
185,276000.0,012330,현대모비스,자동차와부품,자동차부품,0.68,16083.0,4.66,9.07,15.19,244300.77,1.1297549328231753,149.0,146.0,174.0,0.41354466858789624
186,384000.0,006280,녹십자,제약과생물공학,제약,2.8,6935.0,7.48,52.57,90.87,630183.4500000001,0.6093463736630975,82.0,259.0,129.0,0.4121037463976945
187,225500.0,000810,삼성화재,보험,손해보험,0.63,14931.0,4.94,6.93,8.05,120194.55000000002,1.8761249990120181,210.0,98.5,168.0,0.40273775216138336
188,30600.0,003490,대한항공,운송,항공사,1.67,-1296.0,-7.22,8.89,-36.67,47524.32,0.6438808593158197,84.0,141.0,252.0,0.4020172910662824
189,41800.0,078930,GS,에너지,석유와가스,0.45,-2563.0,-2.82,15.99,36.49,-93523.87000000001,-0.44694472117118333,27.0,204.0,246.0,0.4020172910662824
190,5520.0,008560,메리츠증권,증권,증권,0.63,773.0,13.08,17.99,4.01,3099.73,1.7808002632487345,206.0,216.0,59.0,0.3962536023054755
191,24000.0,020560,아시아나항공,운송,항공사,2.6,-5373.0,-43.83,10.39,-36.67,197027.91,0.12181015369852931,43.0,168.0,273.0,0.39193083573487036
192,9050.0,139130,DGB금융지주,은행,은행,0.33,1965.0,6.93,20.24,4.87,9569.550000000001,0.9457080008986838,124.0,226.0,137.5,0.3868876080691643
193,33900.0,007570,일양약품,제약과생물공학,제약,2.64,557.0,5.38,29.74,90.87,50614.590000000004,0.6697673536424971,88.0,245.0,158.5,0.3811239193083574
194,48600.0,016360,삼성증권,증권,증권,0.74,5686.0,9.89,12.61,4.01,22800.86,2.131498548738951,216.0,188.0,89.0,0.3789625360230548
195,20700.0,001230,동국제강,소재,철강,0.7,682.0,3.35,5.33,9.08,6192.56,3.342720942550415,240.0,58.5,195.0,0.3782420749279539
196,51900.0,105560,KB금융,은행,은행,0.49,8309.0,8.53,20.33,4.87,40464.83,1.2825952808896022,161.0,227.0,108.0,0.3746397694524496
197,167500.0,018260,삼성에스디에스,소프트웨어와서비스,IT서비스,1.72,5731.0,6.71,10.58,19.71,112958.01000000001,1.482851902224552,185.0,172.0,140.0,0.37319884726224783
198,38500.0,055550,신한지주,은행,은행,0.44,6743.0,8.2,21.53,4.87,32838.41,1.1724075556642357,152.0,231.0,114.0,0.37319884726224783
199,109500.0,307950,현대오토에버,소프트웨어와서비스,IT서비스,2.42,2809.0,11.08,18.02,19.71,55365.39,1.977769866698311,212.0,217.0,70.0,0.37031700288184444
200,124000.0,009240,한샘,자본재,가구,2.79,2765.0,10.83,15.75,20.91,57816.15,2.144729457080764,217.0,202.0,80.0,0.37031700288184444
201,31200.0,047810,한국항공우주,자본재,우주항공과국방,2.4,766.0,6.39,10.5,27.22,20850.52,1.4963655582690503,187.0,170.0,145.5,0.36527377521613835
202,7850.0,138930,BNK금융지주,은행,은행,0.32,1593.0,6.11,18.85,4.87,7757.91,1.011870465112382,131.0,221.0,152.0,0.3631123919308357
203,8440.0,003410,쌍용C&E,자본재,건축자재,2.35,274.0,7.92,9.86,11.14,3052.36,2.7650735824083656,230.0,156.0,118.5,0.36239193083573484
204,63200.0,336370,솔루스첨단소재,기술하드웨어와장비,전자장비와기기,10.57,-279.0,-5.1,37.5,26.47,-7385.13,-8.557736966038512,3.0,254.0,249.0,0.36023054755043227
205,42350.0,009830,한화솔루션,소재,화학,0.98,1914.0,5.3,10.44,15.32,29322.48,1.4442843852225324,178.0,169.0,160.0,0.35878962536023057
206,5380.0,003520,영진약품,제약과생물공학,제약,7.91,-1.0,-0.12,181.01,90.87,-90.87,-59.20545834708925,1.0,274.0,232.0,0.35878962536023057
207,13100.0,005940,NH투자증권,증권,증권,0.64,1921.0,10.32,19.76,4.01,7703.21,1.7005897541414554,200.0,225.0,83.0,0.35734870317002887
208,89900.0,000150,두산,자본재,복합기업,1.02,-25839.0,-34.34,16.71,10.72,-276994.08,-0.32455567281437925,30.0,210.0,268.0,0.35734870317002887
209,123000.0,251270,넷마블,소프트웨어와서비스,게임엔터테인먼트,1.83,3647.0,6.35,30.05,36.97,134829.59,0.9122626568841454,116.0,246.0,147.0,0.35590778097982706
210,128500.0,192820,코스맥스,내구소비재와의류,화장품,2.73,2127.0,6.23,12.75,42.61,90631.47,1.4178298112123746,176.0,190.0,149.0,0.3472622478386167
211,10850.0,316140,우리금융지주,은행,은행,0.39,1810.0,5.87,18.61,4.87,8814.7,1.2308983856512417,156.0,219.0,153.0,0.3285302593659942
212,5450.0,001740,SK네트웍스,자본재,복합기업,0.52,139.0,1.63,5.49,10.72,1490.0800000000002,3.6575217437989904,244.0,64.0,220.0,0.3285302593659942
213,22000.0,003000,부광약품,제약과생물공학,제약,3.6,-101.0,-2.46,197.29,90.87,-9177.87,-2.3970703442084056,12.0,275.0,241.0,0.3285302593659942
214,30400.0,009900,명신산업,자동차와부품,자동차부품,6.88,-2307.0,-67.39,22.02,15.19,-35043.33,-0.8674974667076445,24.0,232.0,275.0,0.3242074927953891
215,4265.0,003470,유안타증권,증권,증권,0.6,494.0,7.92,14.44,4.01,1980.9399999999998,2.1530182640564584,218.0,195.0,118.5,0.3234870317002882
216,35250.0,000880,한화,보험,생명보험,0.66,2184.0,4.79,9.01,7.01,15309.84,2.3024407831825804,222.0,144.0,169.0,0.31844380403458217
217,16950.0,017810,풀무원,"식품,음료,담배",식품,1.54,386.0,3.84,7.45,13.95,5384.7,3.147807677307928,237.0,111.0,188.0,0.3170028818443804
218,20850.0,034020,두산중공업,자본재,기계,2.65,-3800.0,-37.2,22.31,61.96,-235448.0,-0.088554585301213,34.0,234.5,270.0,0.3134005763688761
219,8670.0,006800,미래에셋증권,증권,증권,0.55,1021.0,8.93,19.71,4.01,4094.2099999999996,2.1176246455360133,215.0,224.0,100.0,0.3126801152737752
220,14900.0,016380,KG동부제철,소재,철강,1.08,668.0,7.18,12.11,9.08,6065.44,2.456540663167058,224.0,184.0,133.0,0.3097982708933718
221,76000.0,112610,씨에스윈드,자본재,기계,3.17,849.0,8.19,30.75,61.96,52604.04,1.444755954105426,179.0,248.0,115.0,0.30835734870317
222,142500.0,010060,OCI,소재,화학,1.2,-10321.0,-9.89,62.8,15.32,-158117.72,-0.9012272628267091,23.0,261.0,258.0,0.30835734870317
223,33700.0,029780,삼성카드,다각화된금융,카드,0.5,3442.0,5.69,28.05,8.76,30151.92,1.1176734350581987,147.0,243.0,155.0,0.30403458213256485
224,10150.0,024110,기업은행,은행,은행,0.32,2006.0,6.44,72.04,4.87,9769.22,1.0389775232823093,136.0,266.0,143.5,0.303314121037464
225,398000.0,035420,NAVER,미디어,양방향미디어와서비스,2.65,6097.0,15.21,28.61,7.54,45971.38,8.657560421288203,263.0,244.0,43.0,0.29682997118155624
226,7320.0,028670,팬오션,운송,해운사,1.06,173.0,3.25,8.58,19.63,3395.99,2.155483378926322,219.0,134.0,198.0,0.29538904899135443
227,103500.0,001040,CJ,자본재,복합기업,0.65,2430.0,1.89,6.73,10.72,26049.600000000002,3.9731896075179653,247.0,95.0,212.0,0.2910662824207493
228,65900.0,267250,현대중공업지주,에너지,석유와가스,0.67,-7631.0,-8.12,92.9,36.49,-278455.19,-0.23666285408435017,32.0,268.0,256.0,0.2881844380403458
229,194500.0,031430,신세계인터내셔날,내구소비재와의류,"섬유,의류,신발,호화품",1.78,7131.0,8.24,15.31,6.68,47635.079999999994,4.083125293376226,248.0,201.0,111.0,0.28242074927953886
230,88400.0,011210,현대위아,자동차와부품,자동차부품,0.7,2242.0,1.96,8.43,15.19,34055.979999999996,2.595726213134962,227.0,127.5,211.0,0.2744956772334294
231,169000.0,000120,CJ대한통운,운송,항공화물운송과물류,0.82,5393.0,3.89,8.93,10.36,55871.479999999996,3.0247990566922516,236.0,143.0,187.0,0.2737752161383285
232,26150.0,002240,고려제강,소재,철강,0.44,366.0,0.62,6.1,9.08,3323.28,7.8687320960015406,261.0,78.0,228.0,0.2723342939481268
233,23550.0,018250,애경산업,내구소비재와의류,화장품,1.72,434.0,3.41,17.85,42.61,18492.739999999998,1.2734727249720703,159.0,214.0,194.0,0.2723342939481268
234,73300.0,032830,삼성생명,보험,생명보험,0.31,6329.0,3.26,10.95,7.01,44366.29,1.6521552737449987,197.0,175.0,196.5,0.27017291066282423
235,43850.0,036420,제이콘텐트리,미디어,방송과엔터테인먼트,7.34,-8425.0,-52.61,31.62,-26.38,222251.5,0.19729900585597848,48.0,250.0,274.0,0.26512968299711814
236,28850.0,026960,동서,"식품,음료,담배",식품,2.48,1174.0,8.61,66.63,13.95,16377.3,1.761584632387512,204.0,264.0,107.0,0.26080691642651294
237,68400.0,181710,NHN,소프트웨어와서비스,게임엔터테인먼트,0.86,1096.0,1.35,10.14,36.97,40519.119999999995,1.688091942766773,199.0,163.0,222.0,0.24783861671469737
238,750000.0,006400,삼성SDI,전자와전기제품,전기제품,3.56,8166.0,4.54,26.38,66.2,540589.2000000001,1.3873751084927333,171.0,240.0,175.0,0.24495677233429397
239,11700.0,115390,락앤락,소재,포장재,0.8,217.0,1.74,8.25,12.76,2768.92,4.22547419210378,250.0,124.0,215.0,0.24063400576368876
240,24800.0,064350,현대로템,자본재,기계,1.77,284.0,2.84,19.66,61.96,17596.64,1.4093599687213014,174.0,223.0,203.0,0.22478386167146974
241,19650.0,003540,대신증권,증권,증권,0.56,1707.0,7.35,23.17,4.01,6845.07,2.870679189548098,232.0,238.0,130.0,0.22478386167146974
242,247500.0,011170,롯데케미칼,소재,화학,0.55,4623.0,1.22,8.69,15.32,70824.36,3.494560346185973,243.0,135.0,223.0,0.22334293948126804
243,52600.0,000720,현대건설,자본재,건설,0.83,1097.0,1.84,8.77,6.96,7635.12,6.889217196324354,258.0,137.0,214.0,0.21181556195965417
244,15950.0,018880,한온시스템,자동차와부품,자동차부품,3.46,207.0,5.09,13.84,15.19,3144.33,5.072622784504171,254.0,193.0,162.5,0.2110951008645533
245,87900.0,008770,호텔신라,"호텔,레스토랑,레저등","호텔,레스토랑,레저",5.91,-7085.0,-36.74,117.24,-22.7,160829.5,0.5465415237876136,74.0,271.0,269.0,0.20461095100864551
246,77400.0,020150,일진머티리얼즈,기술하드웨어와장비,전자장비와기기,7.34,927.0,7.23,30.42,26.47,24537.69,3.1543311534215324,238.0,247.0,132.0,0.2002881844380403
247,4800.0,003530,한화투자증권,증권,증권,0.81,306.0,5.58,19.5,4.01,1227.06,3.9117891545645693,246.0,222.0,156.0,0.19020172910662825
248,47050.0,052690,한전기술,유틸리티,전기유틸리티,5.45,527.0,4.07,12.64,14.94,7873.38,5.975832488715139,255.0,189.0,180.5,0.18948126801152737
249,354000.0,001530,DI동일,내구소비재와의류,"섬유,의류,신발,호화품",1.02,7795.0,4.0,12.16,6.68,52070.6,6.798462088011277,257.0,185.0,184.0,0.18731988472622474
250,2855.0,005880,대한해운,운송,해운사,0.82,33.0,1.1,9.67,19.63,647.79,4.407292486762685,252.0,153.0,225.0,0.1815561959654179
251,16000.0,005690,파미셀,소재,화학,12.21,87.0,9.65,115.22,15.32,1332.84,12.004441643408061,270.0,270.0,93.0,0.17723342939481268
252,45350.0,005070,코스모신소재,소재,화학,6.42,401.0,7.16,26.91,15.32,6143.32,7.382001914274366,259.0,241.0,134.0,0.17579250720461098
253,128000.0,028260,삼성물산,자본재,복합기업,0.6,5468.0,3.81,20.51,10.72,58616.96000000001,2.1836683444518443,221.0,228.0,189.0,0.17002881844380402
254,27650.0,035250,강원랜드,"호텔,레스토랑,레저등","호텔,레스토랑,레저",1.75,-1289.0,-7.92,63.4,-22.7,29260.3,0.9449663879044302,123.0,262.0,255.0,0.16714697406340057
255,158000.0,069620,대웅제약,제약과생물공학,제약,2.85,1101.0,2.38,40.18,90.87,100047.87000000001,1.5792440158895935,193.0,255.0,207.0,0.14553314121037464
256,919000.0,207940,삼성바이오로직스,제약과생물공학,제약,12.05,3642.0,5.38,125.21,90.87,330948.54000000004,2.7768667600104835,231.0,272.0,158.5,0.1361671469740634
257,109000.0,009540,한국조선해양,자본재,조선,0.7,-11781.0,-7.42,22.31,-6.54,77047.74,1.4147072970602381,175.0,234.5,253.0,0.13472622478386165
258,61600.0,204320,만도,자동차와부품,자동차부품,1.61,123.0,0.37,10.03,15.19,1868.37,32.96991495260575,274.0,160.0,229.0,0.13400576368876083
259,208500.0,005380,현대차,자동차와부품,자동차,0.74,5144.0,2.04,17.58,11.89,61162.16,3.4089705137948036,242.0,213.0,210.0,0.13112391930835737
260,748000.0,051910,LG화학,소재,화학,3.19,6549.0,2.93,16.58,15.32,100330.68000000001,7.455346659665817,260.0,209.0,200.0,0.1253602305475504
261,263000.0,034730,SK,자본재,복합기업,0.64,2670.0,1.11,11.68,10.72,28622.4,9.188607524176868,265.0,183.0,224.0,0.12103746397694524
262,165000.0,011790,SKC,소재,화학,3.41,989.0,2.21,15.04,15.32,15151.48,10.890025264858615,268.0,200.0,209.0,0.11383285302593661
263,53000.0,002790,아모레G,내구소비재와의류,화장품,1.3,108.0,0.31,11.58,42.61,4601.88,11.517032169461176,269.0,181.0,230.0,0.10951008645533143
264,669000.0,298050,효성첨단소재,소재,화학,7.07,18.0,0.02,10.9,15.32,275.76,2426.022628372498,278.0,174.0,231.0,0.10518731988472625
265,72200.0,008930,한미사이언스,제약과생물공학,제약,5.58,336.0,3.47,164.45,90.87,30532.32,2.3647073003296177,223.0,273.0,191.0,0.09942363112391932
266,51600.0,336260,두산퓨얼셀,전자와전기제품,전기제품,8.4,187.0,4.18,112.55,66.2,12379.4,4.168214937719114,249.0,269.0,179.0,0.085014409221902
267,56200.0,102460,이연제약,제약과생물공학,제약,4.24,215.0,1.71,66.26,90.87,19537.05,2.876585769090011,233.0,263.0,217.0,0.06195965417867437
268,300000.0,128940,한미약품,제약과생물공학,제약,4.18,990.0,1.65,46.98,90.87,89961.3,3.3347672832651374,239.0,257.0,218.5,0.059798270893371766
269,71000.0,323410,카카오뱅크,은행,은행,8.89,309.0,5.08,198.72,4.87,1504.83,47.181409195723106,276.0,276.0,164.5,0.056916426512968285
270,194000.0,090430,아모레퍼시픽,내구소비재와의류,화장품,2.69,509.0,0.78,21.1,42.61,21688.489999999998,8.944836639157453,264.0,229.5,227.0,0.051152737752161406
271,2590.0,001440,대한전선,자본재,전기장비,5.61,3.0,0.92,18.72,22.81,68.42999999999999,37.84889668274149,275.0,220.0,226.0,0.0504322766570605
272,46000.0,081000,일진다이아,소재,비철금속,2.93,367.0,2.88,40.34,12.35,4532.45,10.149036393120719,267.0,256.0,202.0,0.04466858789625362
273,19800.0,093370,후성,소재,화학,8.23,65.0,2.79,34.56,15.32,995.8000000000001,19.88351074512954,271.0,252.0,204.0,0.04178674351585014
274,70800.0,010620,현대미포조선,자본재,조선,1.37,-488.0,-0.84,21.1,-6.54,3191.52,22.183787035644457,272.0,229.5,235.0,0.028097982708933725
275,153500.0,003670,포스코케미칼,소재,화학,4.85,442.0,2.96,68.95,15.32,6771.4400000000005,22.668738111834408,273.0,265.0,199.0,0.027377521613832848
276,127000.0,035720,카카오,미디어,양방향미디어와서비스,7.0,353.0,2.7,49.25,7.54,2661.62,47.71530120753526,277.0,258.0,205.0,0.023054755043227668
277,70500.0,019170,신풍제약,제약과생물공학,제약,7.25,91.0,1.72,341.11,90.87,8269.17,8.525644048919057,262.0,278.0,216.0,0.0
